"Bug ID","Type","Summary","Product","Component","Assignee","Status","Resolution","Updated","Alias","Blocks","Classification","Depends on","Flags","Hardware","Keywords","Last Visit","Number of Comments","Opened","OS","Priority","Reporter","Reporter Real Name","Severity","Summary","Version","Votes","Whiteboard"
19923,"defect","view-source handles CDATA sections badly","Core","DOM: HTML Parser","rickg","CLOSED","FIXED","2024-04-15 01:41:02",,,"Components",,,"x86",,,9,"1999-11-23 09:48:17","Linux","P3","dbaron","David Baron :dbaron: (⌚️UTC-4, no longer working on Mozilla)","normal","view-source handles CDATA sections badly","Trunk",0,
31772,"defect","inout fields are not displayed","Core","Layout","rickg","CLOSED","DUPLICATE","2001-09-06 13:31:59",,,"Components",,,"x86",,,6,"2000-03-14 06:38:13","Windows NT","P3","rstauss","Reto Stauss","major","inout fields are not displayed","Trunk",0,
31933,"defect","NavQuirks mode triggered for Transitional documents when not desired","Core","DOM: HTML Parser","rickg","CLOSED","WONTFIX","2002-01-27 09:50:35",,34662,"Components",,,"All",,,32,"2000-03-15 07:36:57","All","P3","sacolcor","Scott A. Colcord","major","NavQuirks mode triggered for Transitional documents when not desired","Trunk",1,"(Compatability mode detection)"
33278,"defect","HTTP-EQUIV refresh  error","Core","Layout","rickg","CLOSED","WORKSFORME","2001-09-12 15:59:00",,,"Components",,,"x86",,,7,"2000-03-24 18:22:08","Windows 98","P3","es","eng siang tan","normal","HTTP-EQUIV refresh  error","Trunk",0,
55421,"defect","Entering the ""Forum"" part of this page crashes the browser","Core","DOM: HTML Parser","rickg","CLOSED","INVALID","2001-03-02 15:44:09",,,"Components",,,"PowerPC",,,12,"2000-10-05 16:28:36","Mac System 8.6","P3","tao","David Weinehall","major","Entering the ""Forum"" part of this page crashes the browser","Trunk",1,"Lots of info supplied..."
3531,"defect","Scribble (widget test) won't compile on AIX","Core","Layout: Form Controls","rods","CLOSED","FIXED","1999-06-22 08:29:29",,,"Components",,,"Other",,,11,"1999-03-09 07:45:59","AIX","P3","jdunn","Jim Dunn","normal","Scribble (widget test) won't compile on AIX","Trunk",0,
21276,"defect","Combo boxes submit %0D%0A for no value/label/content","Core","DOM: Core & HTML","rods","CLOSED","FIXED","2019-03-13 06:45:08",,,"Components",,,"All",,,7,"1999-12-09 09:10:23","All","P3","steven.cline","Steve Cline","major","Combo boxes submit %0D%0A for no value/label/content","Trunk",0,"fix available, needs review"
22180,"defect","Option statement in form with no defaults returns a null string after submitting","Core","Layout","rods","CLOSED","WORKSFORME","2008-10-22 00:57:47",,,"Components",,,"x86",,,13,"1999-12-20 03:59:07","Windows 95","P3","m.vanoostende","Marco van Oostende","normal","Option statement in form with no defaults returns a null string after submitting","Trunk",0,"[TESTCASE]"
33363,"defect","text area form rendering mis-alignment","Core","Layout: Form Controls","rods","CLOSED","WORKSFORME","2000-03-26 12:15:27",,,"Components",,,"x86",,,4,"2000-03-26 05:12:08","Windows 98","P3","mrmcd",,"major","text area form rendering mis-alignment","Trunk",0,
34077,"defect","Long pull-down menu sometimes slow and sometimes crashes","Core","Layout: Form Controls","rods","CLOSED","DUPLICATE","2000-07-26 11:06:12",,,"Components",34240,,"x86","crash",,10,"2000-03-31 11:29:53","Windows 98","P3","mdl","Matthew Leung","critical","Long pull-down menu sometimes slow and sometimes crashes","Trunk",0,
40127,"defect","moz can't handle pull down menus","Core","Layout: Form Controls","rods","CLOSED","WORKSFORME","2000-06-05 15:38:58",,,"Components",,,"x86",,,8,"2000-05-22 08:55:17","Linux","P3","vanbalen","Dave","critical","moz can't handle pull down menus","Trunk",0,
45643,"defect","margin-right on input[type=text] (edit controls) no longer works","Core","Layout: Form Controls","rods","CLOSED","WORKSFORME","2000-07-17 12:23:38",,,"Components",,,"SGI",,,6,"2000-07-17 06:43:27","Windows NT","P3","make","Matthias Kerkhoff","normal","margin-right on input[type=text] (edit controls) no longer works","Trunk",0,
59068,"defect","scrollmouse does not work in textarea once you start to type, it doesn't work in scrollable Select Boxes","Core","Layout: Form Controls","rods","CLOSED","WORKSFORME","2000-12-17 15:54:50",,,"Components",,,"x86",,,7,"2000-11-03 17:17:00","Windows 2000","P3","hostalp","Peter H.","normal","scrollmouse does not work in textarea once you start to type, it doesn't work in scrollable Select Boxes","Trunk",0,
42022,"defect","New window without toolbars has no 'window' capability","Core","JavaScript Engine","rogerl","CLOSED","INVALID","2002-01-18 00:39:55",,,"Components",,,"x86",,,3,"2000-06-09 06:23:57","Windows 98","P3","baptiste","Mike Baptiste","normal","New window without toolbars has no 'window' capability","Trunk",0,
21884,"defect","[dogfood] crash visiting various websites in the image / networking code","Core","Networking","rpotts","CLOSED","FIXED","2000-01-21 12:10:15",,,"Components",,,"x86",,,6,"1999-12-15 19:23:17","Other","P3","mscott","Scott MacGregor","critical","[dogfood] crash visiting various websites in the image / networking code","Trunk",0,
26493,"defect","Install crashes, browser doesn't browse web {Wingate}","Core","Networking","rpotts","CLOSED","WORKSFORME","2012-10-24 12:42:27",,30247,"Components",,,"x86","crash",,25,"2000-02-03 18:11:37","Windows 98","P3","davidelihu",,"critical","Install crashes, browser doesn't browse web {Wingate}","Trunk",1,"[PDT-]"
57683,"defect","Browser does not pop up at startup (M18)","Core","XPCOM","rpotts","CLOSED","WORKSFORME","2002-11-08 06:21:19",,,"Components",,,"x86",,,5,"2000-10-23 10:44:23","Linux","P3","erik","Erik Hensema","normal","Browser does not pop up at startup (M18)","Trunk",0,
25523,"defect","When typing in a textarea only one space is displayed","Core","DOM: Editor","rubydoo123","CLOSED","DUPLICATE","2001-09-12 00:43:03",,,"Components",,,"x86","testcase",,7,"2000-01-28 11:45:16","Other","P3","wd","WD","normal","When typing in a textarea only one space is displayed","Trunk",0,
33741,"defect","Clicking on input box closes a frame","Core","Layout: Form Controls","rubydoo123","CLOSED","WORKSFORME","2000-11-01 14:52:03",,,"Components",,,"x86",,,6,"2000-03-29 09:02:47","Windows NT","P3","azebchuk",,"normal","Clicking on input box closes a frame","Trunk",0,
60126,"defect","List Properties dialog remains on the screen","Core","DOM: Editor","rubydoo123","CLOSED","DUPLICATE","2001-09-12 00:43:03",,,"Components",,,"x86",,,4,"2000-11-14 21:53:53","Windows NT","P3","sborusu","Srinivasa Rao Borusu","normal","List Properties dialog remains on the screen","Trunk",0,
60847,"defect","Table color is not working properly.","Core","DOM: Editor","rubydoo123","CLOSED","INVALID","2001-09-12 00:43:03",,,"Components",,,"x86",,,4,"2000-11-21 06:27:30","Windows NT","P3","sborusu","Srinivasa Rao Borusu","normal","Table color is not working properly.","Trunk",0,
37778,"defect","browser doesn't handle simple response of HTTP protocol","Core","Networking","ruslan","CLOSED","FIXED","2000-05-15 17:34:58",,,"Components",,,"x86",,,44,"2000-05-01 14:08:07","Windows NT","P3","gvu","giac vu","critical","browser doesn't handle simple response of HTTP protocol","Trunk",0,
10414,"defect","test bug","Core","Security","schwarz","CLOSED","FIXED","2017-02-03 12:03:55",,,"Components",,,"Sun",,,6,"1999-07-23 13:46:25","Solaris","P3","endico","Dawn Endico","normal","test bug","Trunk",0,
57937,"defect","Accessing cross frame properties from signed jar file fails","Core","Security: CAPS","security-bugs","CLOSED","FIXED","2001-06-18 08:06:31",,,"Components",,,"x86",,,22,"2000-10-25 08:06:01","Windows NT","P3","oliver.fels","Oliver Fels","blocker","Accessing cross frame properties from signed jar file fails","Trunk",0,"[RTM++]"
60297,"defect","Login fails with 'account not found' -- seems that username/password are not being passed to server correctly","Core","Security","security-bugs","CLOSED","DUPLICATE","2000-11-16 00:11:49",,,"Components",,,"x86",,,3,"2000-11-16 00:08:59","Linux","P3","webbian","Ian Webb","normal","Login fails with 'account not found' -- seems that username/password are not being passed to server correctly","Trunk",0,
62280,"defect","Cells with a class= tag containing only &nbsp; don't show background.","Core","Layout: Tables","shanjian","CLOSED","WORKSFORME","2001-02-23 12:06:09",,,"Components",,,"x86","regression",,16,"2000-12-07 17:36:23","All","P3","jason","Jason McCormick","normal","Cells with a class= tag containing only &nbsp; don't show background.","Trunk",0,
35332,"defect","It is hard to switch Ja IME back and forth","Core","Internationalization","tajima","CLOSED","INVALID","2000-05-18 14:57:34",,,"Components",,,"x86",,,9,"2000-04-10 10:53:01","Linux","P3","cwang","Charles Wang","normal","It is hard to switch Ja IME back and forth","Trunk",0,
46381,"defect","Incorrect Regional content after switching lang pack","Core","Internationalization","tao","CLOSED","INVALID","2000-07-26 01:04:42",,,"Components",,,"x86",,,5,"2000-07-25 08:04:13","Windows 98","P3","annac","Anna Cassidy","normal","Incorrect Regional content after switching lang pack","Trunk",0,
37123,"defect","http://bubblegum.mcom.com:4321/ is not reachable","Core","Networking","tever","CLOSED","INVALID","2000-04-25 16:31:02",,,"Components",,,"x86",,,3,"2000-04-25 13:09:33","All","P3","jrgmorrison","John Morrison","normal","http://bubblegum.mcom.com:4321/ is not reachable","Trunk",0,
35505,"defect","negotiate webshell ownership model","Core","Networking","travis","CLOSED","FIXED","2000-07-10 19:53:20",,,"Components",,,"x86",,,3,"2000-04-11 14:05:01","Windows NT","P3","jud","Judson Valeski","normal","negotiate webshell ownership model","Trunk",0,
11946,"defect","Page does not render properly","Core","Layout","troy","CLOSED","WORKSFORME","2017-02-03 12:24:40",,,"Components",,,"x86",,,3,"1999-08-16 07:08:37","Windows NT","P3","dwindlehop",,"normal","Page does not render properly","Trunk",0,
11947,"defect","Page doesn't render properly","Core","Layout","troy","CLOSED","WORKSFORME","2024-03-18 11:24:49",,,"Components",,,"x86",,,5,"1999-08-16 07:23:18","Windows NT","P3","dwindlehop",,"normal","Page doesn't render properly","Trunk",0,
13988,"defect","Browser does not paint correctly on first load","Core","DOM: HTML Parser","troy","CLOSED","DUPLICATE","2000-02-29 09:38:09",,,"Components",,,"x86",,,18,"1999-09-15 22:33:20","Windows 98","P3","joey","joey@samaritan.com","normal","Browser does not paint correctly on first load","Trunk",0,
14733,"defect","Use of uninitialized class pointer","Core","Layout","troy","CLOSED","FIXED","1999-09-23 11:40:08",,59652,"Components",,,"All",,,2,"1999-09-23 11:36:35","All","P3","colin","Colin Blake","normal","Use of uninitialized class pointer","Trunk",0,
20553,"defect","Forms are buggin","Core","DOM: Core & HTML","troy","CLOSED","WORKSFORME","2019-03-13 06:45:08",,,"Components",,,"x86",,,8,"1999-12-01 19:12:22","Windows 98","P3","exotrip","Jeremy Wrinkle","major","Forms are buggin","Trunk",0,
24637,"defect","Long documents rendered improperly by Builds 2000011908","Core","Layout","trudelle","CLOSED","WORKSFORME","2000-01-21 14:33:35",,,"Components",,,"x86",,,7,"2000-01-21 01:34:27","Linux","P3","pawsa",,"normal","Long documents rendered improperly by Builds 2000011908","Trunk",0,
34472,"defect","Content only displayed in top 3"" of window","Core","XUL","trudelle","CLOSED","WORKSFORME","2011-08-05 21:29:37",,,"Components",,,"Other",,,11,"2000-04-04 13:13:21","Linux","P3","handel",,"major","Content only displayed in top 3"" of window","Trunk",0,
42623,"defect","popup windows with buttons don't display buttons","Core","XUL","trudelle","CLOSED","WORKSFORME","2000-06-15 21:04:46",,,"Components",,,"x86",,,3,"2000-06-15 04:50:34","Windows NT","P3","jamesjones01","James Jones","minor","popup windows with buttons don't display buttons","Trunk",0,
51481,"defect","Up arrow won't work in menus, and other related arrow problems in menus","Core","XUL","trudelle","CLOSED","WORKSFORME","2001-02-06 20:44:14",,,"Components",,,"x86",,,10,"2000-09-05 22:27:12","Windows 98","P3","aaronlev","Aaron Leventhal","normal","Up arrow won't work in menus, and other related arrow problems in menus","Trunk",0,
54337,"defect","Window Blinds cause layout problems of dialogue boxes","Core","XUL","trudelle","CLOSED","DUPLICATE","2000-09-27 16:07:21",,,"Components",,,"x86",,,4,"2000-09-27 03:29:29","Windows 2000","P3","webmaster","Matthew Brealey","normal","Window Blinds cause layout problems of dialogue boxes","Trunk",0,
4594,"defect","Can not access the name of any plugin in plugins array","Core","DOM: Core & HTML","vidur","CLOSED","DUPLICATE","1999-04-21 11:23:52",,,"Components",,,"x86",,,3,"1999-04-06 15:07:50","Windows 95","P3","desale","Prashant Desale","major","Can not access the name of any plugin in plugins array","Trunk",0,
4595,"defect","Can not access the filename of any plugin in plugins array.","Core","DOM: Core & HTML","vidur","CLOSED","DUPLICATE","1999-04-21 11:23:52",,,"Components",,,"x86",,,3,"1999-04-06 15:11:43","Windows 95","P3","desale","Prashant Desale","major","Can not access the filename of any plugin in plugins array.","Trunk",0,
4600,"defect","Can not access the description of any plugin in plugins array.","Core","DOM: Core & HTML","vidur","CLOSED","DUPLICATE","1999-04-21 11:23:52",,,"Components",,,"x86",,,3,"1999-04-06 17:49:54","Windows 95","P3","desale","Prashant Desale","major","Can not access the description of any plugin in plugins array.","Trunk",0,
5840,"defect","Javascript gives ""Unable to locate host .""","Core","JavaScript Engine","vidur","CLOSED","DUPLICATE","2002-01-18 00:39:55",,,"Components",,,"x86",,,6,"1999-05-01 09:16:41","Windows 95","P3","jonas_b",,"normal","Javascript gives ""Unable to locate host .""","Trunk",0,
6789,"defect","[4.xP]object with name of frame doesn't exist","Core","DOM: Core & HTML","vidur","CLOSED","DUPLICATE","1999-05-24 17:16:22",,,"Components",,,"x86",,,3,"1999-05-19 21:29:16","Windows 95","P3","dbaron","David Baron :dbaron: (⌚️UTC-4, no longer working on Mozilla)","normal","[4.xP]object with name of frame doesn't exist","Trunk",0,
6974,"defect","Javascript ALERT doesn't function","Core","DOM: Core & HTML","vidur","CLOSED","DUPLICATE","1999-05-25 11:39:43",,,"Components",,,"x86",,,4,"1999-05-24 09:55:14","Windows 98","P3","reboughner","Robert E. Boughner","major","Javascript ALERT doesn't function","Trunk",0,
7647,"defect","frames not reflected as frameset properties","Core","DOM: Core & HTML","vidur","CLOSED","DUPLICATE","1999-06-14 19:10:54",,,"Components",,,"x86",,,3,"1999-06-04 21:23:40","Windows 95","P3","martin.honnen",,"major","frames not reflected as frameset properties","Trunk",0,
12119,"defect","Javscript document views differently in seamonkey than navigator 4.6","Core","DOM: Core & HTML","vidur","CLOSED","DUPLICATE","2019-03-13 06:42:05",,,"Components",,,"x86",,,6,"1999-08-19 02:21:01","Windows NT","P3","tague",,"normal","Javscript document views differently in seamonkey than navigator 4.6","Trunk",0,
12484,"defect","[CRASH] A crash occurs with a A element that contains both  HREF and ONFOCUS attributes.","Core","DOM: Core & HTML","vidur","CLOSED","DUPLICATE","2019-03-13 06:42:05",,,"Components",,,"All",,,4,"1999-08-25 15:31:09","All","P3","chrispetersen","Chris Petersen","major","[CRASH] A crash occurs with a A element that contains both  HREF and ONFOCUS attributes.","Trunk",0,
20815,"defect","document.getElementsByName not working","Core","DOM: Core & HTML","vidur","CLOSED","INVALID","2019-03-13 06:42:05",,,"Components",,,"x86",,,4,"1999-12-04 13:51:38","Linux","P3","dbaron","David Baron :dbaron: (⌚️UTC-4, no longer working on Mozilla)","normal","document.getElementsByName not working","Trunk",0,
21385,"defect","document.getElementById() seems broken","Core","DOM: Core & HTML","vidur","CLOSED","INVALID","2019-03-13 06:42:05",,,"Components",,,"x86",,,3,"1999-12-10 09:55:36","Windows 98","P3","german",,"critical","document.getElementById() seems broken","Trunk",0,
22678,"defect","TABLE.tHead/tFoot are null although exist in HTML","Core","DOM: Core & HTML","vidur","CLOSED","DUPLICATE","2019-03-13 06:42:05",,,"Components",,,"x86",,,5,"1999-12-26 09:12:53","Windows 98","P3","martin.honnen","Martin Honnen","normal","TABLE.tHead/tFoot are null although exist in HTML","Trunk",0,"[TESTCASE]"
26106,"defect","this reference is void when making setTimeout calls inside javascript method.","Core","DOM: Core & HTML","vidur","CLOSED","INVALID","2000-02-07 15:11:02",,,"Components",,,"x86",,,4,"2000-02-01 12:36:20","Windows 98","P3","mgalli","/\/\arcio Galli","normal","this reference is void when making setTimeout calls inside javascript method.","Trunk",0,
29096,"defect","Page doesn't display, browser crashes.","Core","DOM: HTML Parser","waqar","CLOSED","WORKSFORME","2000-03-13 20:18:21",,,"Components",,,"x86","crash",,20,"2000-02-24 11:01:38","Linux","P3","graf","Konstantin Riabitsev","critical","Page doesn't display, browser crashes.","Trunk",0,
10729,"defect","[tracking] necko related feature and bug fixing tasks","Core","Networking","warrensomebody","CLOSED","WORKSFORME","2017-02-03 12:08:30",,7229,"Components","7232, 10730",,"x86",,,7,"1999-07-29 06:45:28","Windows 95","P3","chofmann","chris hofmann","normal","[tracking] necko related feature and bug fixing tasks","Trunk",0,
12837,"defect","[BETA] HTTP Auth","Core","Networking","warrensomebody","CLOSED","WORKSFORME","2024-03-18 11:30:11",,12833,"Components",6144,,"All",,,5,"1999-08-30 16:51:57","Other","P3","warrensomebody","Warren Harris","normal","[BETA] HTTP Auth","Trunk",0,
12838,"defect","[BETA] Necko Performance","Core","Networking","warrensomebody","CLOSED","WORKSFORME","2017-02-03 12:33:38",,12833,"Components","10736, 11062, 11677, 12506, 12579",,"All",,,4,"1999-08-30 16:53:40","Other","P3","warrensomebody","Warren Harris","normal","[BETA] Necko Performance","Trunk",0,"[Perf]"
13981,"defect","verify post length","Core","Networking","warrensomebody","CLOSED","WORKSFORME","2024-04-15 01:25:16",,20378,"Components",,,"x86",,,7,"1999-09-15 20:13:34","Other","P3","gagan","Gagan","normal","verify post length","Trunk",0,
14891,"defect","resource protocol handler not up to current XPCOM registry file location standards","Core","Networking","warrensomebody","CLOSED","FIXED","2000-04-27 17:52:24",,10561,"Components",,,"x86",,,10,"1999-09-24 16:00:18","Windows NT","P3","edburns",,"blocker","resource protocol handler not up to current XPCOM registry file location standards","Trunk",0,
15242,"defect","Remove #ifndef NECKO from tree","Core","Networking","warrensomebody","CLOSED","FIXED","2000-03-07 17:56:55",,,"Components",,,"All",,,7,"1999-09-29 21:18:52","Windows NT","P3","warrensomebody","Warren Harris","normal","Remove #ifndef NECKO from tree","Trunk",0,
15294,"defect","replace nsIIOService constructors with CreateInstance","Core","Networking","warrensomebody","CLOSED","FIXED","2000-03-07 17:57:51",,,"Components",,,"All",,,5,"1999-09-30 15:21:16","Windows NT","P3","warrensomebody","Warren Harris","normal","replace nsIIOService constructors with CreateInstance","Trunk",0,
15883,"defect","assert, then crash","Core","Networking","warrensomebody","CLOSED","WORKSFORME","2000-01-27 20:35:16",,,"Components",,,"x86",,,5,"1999-10-08 15:47:05","Windows NT","P3","buster",,"critical","assert, then crash","Trunk",0,
18414,"defect","implement AsyncOpen for file and resource protocol","Core","Networking","warrensomebody","CLOSED","WONTFIX","2000-03-16 19:16:19",,14928,"Components",,,"All",,,9,"1999-11-09 20:37:41","Other","P3","warrensomebody","Warren Harris","normal","implement AsyncOpen for file and resource protocol","Trunk",0,"[PDT-]"
18416,"defect","implement AsyncOpen for jar protocol","Core","Networking","warrensomebody","CLOSED","WONTFIX","2000-03-16 19:16:40",,14928,"Components",,,"All",,,9,"1999-11-09 20:38:59","Other","P3","warrensomebody","Warren Harris","normal","implement AsyncOpen for jar protocol","Trunk",0,"[PDT-]"
18417,"defect","implement AsyncOpen for about protocol","Core","Networking","warrensomebody","CLOSED","WONTFIX","2000-03-16 19:17:10",,14928,"Components",,,"All",,,9,"1999-11-09 20:39:13","Other","P3","warrensomebody","Warren Harris","normal","implement AsyncOpen for about protocol","Trunk",0,"[PDT-]"
18432,"defect","figure out what resource: URLs should really be","Core","Networking","warrensomebody","CLOSED","FIXED","2000-07-05 19:10:40",,24767,"Components",,,"All",,,6,"1999-11-10 01:02:11","Other","P3","warrensomebody","Warren Harris","normal","figure out what resource: URLs should really be","Trunk",0,
23328,"defect","not all files shown in directory viewer","Core","Networking","warrensomebody","CLOSED","WONTFIX","2000-05-18 03:38:35",,,"Components",,,"x86",,,12,"2000-01-07 04:00:20","Linux","P3","NeilB","Neil Booth","normal","not all files shown in directory viewer","Trunk",0,
23543,"defect","Port nsFileChannel to use nsIFile","Core","Networking","warrensomebody","CLOSED","FIXED","2000-02-14 10:24:23",,,"Components",,,"All",,,4,"2000-01-10 11:48:35","Other","P3","warrensomebody","Warren Harris","normal","Port nsFileChannel to use nsIFile","Trunk",0,
29648,"defect","Need to be able to get the PRFileDesc from an nsIChannel","Core","Networking","warrensomebody","CLOSED","WONTFIX","2000-03-15 08:24:17",,,"Components",,,"All",,,7,"2000-02-29 10:31:42","Mac System 8.5","P3","doug.turner","Doug Turner (:dougt)","normal","Need to be able to get the PRFileDesc from an nsIChannel","Trunk",0,
42484,"defect","warning (bug!) when compiling nsUnicodeToGBK.cpp","Core","Layout","yueheng.xu","CLOSED","FIXED","2000-07-17 07:05:59",,,"Components",,,"PowerPC",,,8,"2000-06-14 08:58:48","Mac System 8.5","P3","brade","Kathleen :Brade","normal","warning (bug!) when compiling nsUnicodeToGBK.cpp","Trunk",0,
45245,"defect","warning in nsMenuBar.cpp","Core","XUL","brade","CLOSED","FIXED","2008-07-31 02:54:38",,,"Components",,,"PowerPC",,,10,"2000-07-12 08:32:49","Mac System 8.5","P4","brade","Kathleen :Brade","normal","warning in nsMenuBar.cpp","Trunk",0,"[nsbeta3+][p:4]"
6197,"defect","{compat} Compatibility issue on a malformed document.","Core","DOM: Core & HTML","harishd","CLOSED","WONTFIX","2000-01-31 07:07:46",,,"Components",,,"DEC",,,13,"1999-05-10 14:49:32","Linux","P4","sean",,"normal","{compat} Compatibility issue on a malformed document.","Trunk",0,
78041,"defect","Tree column contents are misaligned with headers","Core","XUL","hyatt","CLOSED","WONTFIX","2008-07-31 02:59:41",,,"Components",73857,,"x86",,,16,"2001-04-28 11:25:46","Windows 2000","P4","tobias.weibel","Tobias Weibel","normal","Tree column contents are misaligned with headers","Trunk",0,
85786,"defect","node.appendchild()did not throw exception when expected NOT_FOUND_ERR","Core","DOM: Core & HTML","jstenback+bmo","CLOSED","INVALID","2008-07-31 02:29:21",,,"Components",,,"All","testcase",,7,"2001-06-13 16:27:59","All","P5","stummala","Sivakiran Tummala","normal","node.appendchild()did not throw exception when expected NOT_FOUND_ERR","Trunk",0,
136624,"defect","unable to switch between tabs","Core","DOM: UI Events & Focus Handling","aaronlev","CLOSED","INVALID","2019-03-13 06:47:22",,,"Components",,,"x86",,,5,"2002-04-10 08:02:16","Windows NT"," --","ajaygautam","Ajay Gautam","normal","unable to switch between tabs","Trunk",0,
140073,"defect","Mail & Newsgroups will not relaunch from browser once closed","Core","Disability Access APIs","aaronlev","CLOSED","WORKSFORME","2002-05-12 15:23:49",,,"Components",,,"x86",,,7,"2002-04-25 10:16:06","Windows 98"," --","chris_pygall","chris pygall","normal","Mail & Newsgroups will not relaunch from browser once closed","Trunk",0,
143464,"defect","Hot keys not activating Context Menu items properly","Core","DOM: UI Events & Focus Handling","aaronlev","CLOSED","DUPLICATE","2019-03-13 06:47:22",,,"Components",,,"x86",,,3,"2002-05-10 07:53:52","Windows 2000"," --","bugzilla","Wesha","major","Hot keys not activating Context Menu items properly","Trunk",0,
148225,"enhancement","Keyboard shortcut for Tab switch should be Ctrl+Tab","Core","DOM: UI Events & Focus Handling","aaronlev","CLOSED","DUPLICATE","2019-03-13 06:47:22",,,"Components",,,"All",,,5,"2002-05-30 14:22:35","All"," --","djst","David Tenser [:djst]","normal","Keyboard shortcut for Tab switch should be Ctrl+Tab","Trunk",0,
152371,"defect","nsIAccessible","Core","Disability Access APIs","aaronlev","CLOSED","INVALID","2002-06-17 12:25:48",,,"Components",,,"x86",,,3,"2002-06-17 12:18:22","Windows 2000"," --","dsirnapalli",,"normal","nsIAccessible","Trunk",0,
152490,"enhancement","(show / hide) emphasis on clickable objects (links, etc) on request","Core","Disability Access APIs","aaronlev","CLOSED","INVALID","2002-12-14 19:22:00",,,"Components",,,"All",,,4,"2002-06-17 20:08:57","All"," --","danielwang","Daniel Wang","normal","(show / hide) emphasis on clickable objects (links, etc) on request","Trunk",0,
158355,"defect","w","Core","Disability Access APIs","aaronlev","CLOSED","INVALID","2002-07-19 12:35:49",,,"Components",,,"x86",,,3,"2002-07-19 11:59:18","Windows 2000"," --","kenf",,"normal","w","Trunk",0,
120296,"defect","Submit button works incorrectly if more than one form on the page","Core","DOM: Core & HTML","alexsavulov","CLOSED","DUPLICATE","2019-03-13 06:45:08",,,"Components",,,"x86",,,4,"2002-01-16 06:44:06","Windows XP"," --","rk","Roman","normal","Submit button works incorrectly if more than one form on the page","Trunk",0,"possible-dupe-of-115262"
163857,"defect","nested forms are maybe handles incorrect","Core","DOM: Core & HTML","alexsavulov","CLOSED","INVALID","2019-03-13 06:45:08",,,"Components",,,"x86",,,3,"2002-08-21 06:25:41","FreeBSD"," --","lenix","Guido Boehm","normal","nested forms are maybe handles incorrect","Trunk",0,
65648,"defect","URLs not output for plaintext part of multipart/alternative","Core","DOM: Serializers","anthonyd","CLOSED","INVALID","2001-01-16 15:02:19",,,"Components",,,"All",,,3,"2001-01-16 15:01:12","All"," --","ben.bucksch","Ben Bucksch (:BenB)","normal","URLs not output for plaintext part of multipart/alternative","Trunk",0,
164887,"defect","Page uses wrong default character set and show garbage","Core","Internationalization","asa","CLOSED","WORKSFORME","2002-10-16 07:05:19",,,"Components",,,"x86",,,11,"2002-08-27 08:27:07","Windows NT"," --","mdaskalo","Mihail Daskalov","normal","Page uses wrong default character set and show garbage","Trunk",0,
165428,"defect","(see 22274) vertical spaces between table cells (standard mode)","Core","Layout","asa","CLOSED","DUPLICATE","2002-12-04 13:34:20",,,"Components",,,"x86",,,5,"2002-08-29 05:30:02","Windows 2000"," --","sam","samvado","normal","(see 22274) vertical spaces between table cells (standard mode)","Trunk",0,
67499,"defect","Javascript won't change image over frames","Core","Layout","attinasi","CLOSED","FIXED","2001-06-27 14:52:20",,,"Components",,,"x86",,,19,"2001-02-02 15:33:32","All"," --","bischoff","Alex Bischoff","normal","Javascript won't change image over frames","Trunk",0,
86213,"defect","visiting 'www.aldi-essen.de/OFFER_D/home.htm' - false displayed .jpg","Core","Layout","attinasi","CLOSED","WORKSFORME","2001-10-30 00:33:05",,,"Components",,,"x86",,,7,"2001-06-16 04:45:54","Windows 98"," --","peter.junge","peter junge","normal","visiting 'www.aldi-essen.de/OFFER_D/home.htm' - false displayed .jpg","Trunk",0,
101256,"defect","Page does not display large map graphic just below  the thumbnails","Core","Layout","attinasi","CLOSED","WORKSFORME","2001-09-26 20:03:55",,,"Components",,,"x86",,,4,"2001-09-23 19:13:42","Windows NT"," --","jerryrowe","Jerry Rowe","normal","Page does not display large map graphic just below  the thumbnails","Trunk",0,
101708,"defect","(see 22274) Blank space added after image in table cell (standard mode)","Core","Layout","attinasi","CLOSED","DUPLICATE","2002-09-29 21:59:09",,,"Components",,,"x86",,,4,"2001-09-26 06:02:40","Linux"," --","le-mig_g","Gael Le Mignot","minor","(see 22274) Blank space added after image in table cell (standard mode)","Trunk",0,
105697,"defect","OnFocus with history.go(-1) fails with segmentation fault","Core","Layout","attinasi","CLOSED","WORKSFORME","2001-12-07 09:39:09",,,"Components",,,"Sun","testcase",,7,"2001-10-19 12:24:15","Solaris"," --","sep","Sergi","normal","OnFocus with history.go(-1) fails with segmentation fault","Trunk",0,
108423,"defect","display corrupt when scrollable on C: drive","Core","Layout","attinasi","CLOSED","WORKSFORME","2001-11-29 02:35:24",,,"Components",,,"x86",,,6,"2001-11-04 07:57:27","Windows ME"," --","wimroffel","Wim Roffel","normal","display corrupt when scrollable on C: drive","Trunk",0,"[bae:20011128]"
109148,"defect","Text typed into an input field does not display","Core","Layout","attinasi","CLOSED","WORKSFORME","2010-08-01 01:09:49",,,"Components",,,"x86",,,3,"2001-11-08 14:22:23","Windows 2000"," --","dj","David Jennings","normal","Text typed into an input field does not display","Trunk",0,
